gameTime,item,gameId,event,summonerName,itemImg
1323,Escudo de Doran,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1054_tank_t1_doransshield.png
1653,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
1820,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
2457,Anel de Doran,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1056_mage_t1_doransring.png
2523,Broto de Esmagamusgo,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1103_jungle_t1_mosstomperseedling.png
2691,Abatedora,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1083_marksman_t1_cull.png
2822,Poção de Vida,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
2822,Poção de Vida,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
2856,Abatedora,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1083_marksman_t1_cull.png
2856,Poção de Vida,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
2989,Poção de Vida,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
2989,Sentinela Invisível,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
2989,Gume do Ladrão Arcano,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3850_mage_t1_spellthiefsedge.png
3089,Poção de Vida,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
3121,Sentinela Invisível,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
3255,Sentinela Invisível,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
3255,Poção de Vida,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
3421,Poção de Vida,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
3522,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
3588,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
4252,Escudo de Doran,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1054_tank_t1_doransshield.png
4551,Anel de Doran,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1056_mage_t1_doransring.png
4551,Poção de Vida,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
4551,Poção de Vida,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
4951,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
4951,Escudo Relicário,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3858_tank_t1_relicshield.png
4951,Poção de Vida,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
4951,Poção de Vida,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
5084,Poção de Vida,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
5385,Sentinela Invisível,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
12677,Filhote de Garrabrasa,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1101_jungle_t1_scorchclawpup.png
12975,Sentinela Invisível,2677225,CONSUMED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
12975,Lente do Oráculo,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
13539,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
13741,Poção de Vida,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
63175,Sentinela Invisível,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
63175,Lente do Oráculo,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
148513,Poção de Vida,2677225,CONSUMED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
158230,Poção de Vida,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
158532,Poção de Vida,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
169031,Poção de Vida,2677225,CONSUMED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
171697,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
174460,Botas,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
174760,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
175965,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
177765,Poção de Vida,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
181713,Poção de Vida,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
189551,Poção de Vida,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
189618,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
194253,Poção de Vida,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
221342,Manto Anula-Magia,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1033_base_t1_magicmantle.png
221641,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
223008,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
223174,Sentinela Invisível,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
223174,Lente do Oráculo,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
223342,Lente do Oráculo,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
223342,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
224112,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
230552,Poção de Vida,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
231153,Sentinela de Controle,2677225,CONSUMED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
232786,Cristal de Safira,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1027_base_t1_saphirecrystal.png
235489,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
236360,Poção de Vida,2677225,SOLD_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
237031,Poção com Refil,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
245606,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
248447,Espada Longa,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
249347,Botas,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
252648,Poção de Vida,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
253747,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
271529,Picareta,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1037_class_t1_pickaxe.png
273294,Sentinela de Controle,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
280663,Botas,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
286033,Botas,2677225,UNDO_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
287136,Botas,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
287507,Sentinela Invisível,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
287507,Lente do Oráculo,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
288569,Cristal de Rubi,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
289504,Botas,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
289703,Lente do Oráculo,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
289703,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
289868,Poção de Vida,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
300085,Tomo Amplificador,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
300240,Tomo Amplificador,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
301175,Poção com Refil,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
301442,Sentinela Invisível,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
301442,Lente do Oráculo,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
301610,Lente do Oráculo,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
301610,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
301876,Sentinela de Controle,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
304708,Sentinela Invisível,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
304708,Lente do Oráculo,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
304908,Lente do Oráculo,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
304908,Sentinela Invisível,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
308370,Sentinela de Controle,2677225,CONSUMED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
321301,Poção de Vida,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
322601,Sentinela de Controle,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
325675,Sentinela de Controle,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
326374,Passos de Mercúrio,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3111_class_t2_mercurystreads.png
327008,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
327109,Poção de Vida,2677225,SOLD_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
328485,Poção com Refil,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
328851,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
330577,Poção de Vida,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
339418,Poção de Vida,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
339617,Sentinela de Controle,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
345186,Pulverizador de Tropas,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2403_minion_dematerializer.png
348456,Cinto do Gigante,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1011_class_t2_giantsbelt.png
349490,Sentinela de Controle,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
349623,Sentinela de Controle,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
350055,Sentinela Invisível,2677225,CONSUMED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
350055,Lente do Oráculo,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
350354,Poção de Vida,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
351291,Poção de Vida,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
362810,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
363044,Poção de Vida,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
366176,Espada Longa,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
370985,Cristal de Rubi,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
371051,Manto Anula-Magia,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1033_base_t1_magicmantle.png
371051,Passos de Mercúrio,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3111_class_t2_mercurystreads.png
371684,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
375621,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
376288,Poção de Vida,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
384738,Sentinela de Controle,2677225,CONSUMED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
386982,Cristal de Safira,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1027_base_t1_saphirecrystal.png
386982,Capítulo Perdido,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3802_mage_tier2_lostchapter.png
389581,Espada Longa,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
390018,Adaga,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1042_base_t1_dagger.png
395619,Poção com Refil,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
396523,Gema Ardente,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3067_tank_t1_kindlegem.png
397261,Manto Anula-Magia,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1033_base_t1_magicmantle.png
397664,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
478633,Sentinela de Controle,2677225,CONSUMED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
484223,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
513427,Gume do Ladrão Arcano,2677225,CONSUMED_ITEM,BLG ON,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3850_mage_t1_spellthiefsedge.png
516898,Varinha Explosiva,2677225,PURCHASED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1026_mage_t1_blastingwand.png
543396,Espada Longa,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
543396,Adaga,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1042_base_t1_dagger.png
543396,Espada Longa,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
543396,Aljava Vespertina,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6670_marksman_t2_noonquiver.png
549125,Botas,2677225,CONSUMED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
549125,Grevas do Berserker,2677225,PURCHASED_ITEM,JDG Ruler,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3006_class_t2_berserkersgreaves.png
551594,Poção de Vida,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
551997,Tomo Amplificador,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
551997,Tomo Amplificador,2677225,CONSUMED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
551997,Capítulo Perdido,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3802_mage_tier2_lostchapter.png
553732,Botas,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
554402,Tomo Amplificador,2677225,PURCHASED_ITEM,BLG Yagao,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
556596,Sentinela de Controle,2677225,CONSUMED_ITEM,BLG XUN,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
560094,Lágrima da Deusa,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3070_all_t1_tearofthegoddess.png
560557,Poção de Vida,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
560855,Punhal Serrilhado,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3134_assassin_t2_serrateddirk.png
561858,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
562257,Sentinela Invisível,2677225,CONSUMED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
562257,Lente do Oráculo,2677225,PURCHASED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
566586,Espada Longa,2677225,CONSUMED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
566586,Aljava Vespertina,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/6670_marksman_t2_noonquiver.png
568889,Sentinela de Controle,2677225,PURCHASED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
570388,Pulverizador de Tropas,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2403_minion_dematerializer.png
572660,Poção de Vida,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
572996,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
576023,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
586154,Botas Ionianas da Lucidez,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3158_class_t2_ionianbootsoflucidity.png
587322,Sentinela de Controle,2677225,PURCHASED_ITEM,JDG 369,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
587423,Biscoito Total da Determinação Eterna,2677225,CONSUMED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2010_class_t1_totalbiscuitofeverlastingwill.png
605114,Sentinela de Controle,2677225,CONSUMED_ITEM,JDG knight,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
606742,Fulgor,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3057_fighter_t2_sheen.png
607444,Cristal de Rubi,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
607611,Espada Longa,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
615018,Sentinela de Controle,2677225,CONSUMED_ITEM,BLG Elk,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
620018,Botas,2677225,CONSUMED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
620018,Passos de Mercúrio,2677225,PURCHASED_ITEM,JDG MISSING,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3111_class_t2_mercurystreads.png
629353,Poção de Vida,2677225,PURCHASED_ITEM,BLG Bin,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
631654,Gema Ardente,2677225,CONSUMED_ITEM,JDG Kanavi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3067_tank_t1_kindlegem.png
